Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","515","Apples","2013","2013","1000 US$","44","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","515","Apples","2014","2014","1000 US$","48","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","515","Apples","2015","2015","1000 US$","38","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","572","Avocados","1994","1994","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","572","Avocados","2009","2009","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","572","Avocados","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","572","Avocados","2015","2015","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","572","Avocados","2016","2016","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","572","Avocados","2020","2020","tonnes","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","572","Avocados","1994","1994","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","572","Avocados","2009","2009","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","572","Avocados","2010","2010","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","572","Avocados","2015","2015","1000 US$","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","572","Avocados","2016","2016","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","572","Avocados","2020","2020","1000 US$","80","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5910","Export Quantity","388","Tomatoes","1995","1995","tonnes","35","","Official data"
"TM","Detailed trade matrix","231","United States of America","121","Lebanon","5922","Export Value","388","Tomatoes","1995","1995","1000 US$","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","515","Apples","1986","1986","tonnes","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","515","Apples","1987","1987","tonnes","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","515","Apples","1988","1988","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","515","Apples","1989","1989","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","515","Apples","2007","2007","tonnes","48","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","515","Apples","2014","2014","tonnes","235","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","515","Apples","1986","1986","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","515","Apples","1987","1987","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","515","Apples","1988","1988","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","515","Apples","1989","1989","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","515","Apples","2007","2007","1000 US$","63","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","515","Apples","2014","2014","1000 US$","329","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2005","2005","tonnes","37","","Official data"
"TM","Detailed trade matrix","231","United States of America","123","Liberia","5922","Export Value","507","Grapefruit (inc. pomelos)","2005","2005","1000 US$","38","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2007","2007","tonnes","855","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2008","2008","tonnes","1919","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2009","2009","tonnes","1301","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2010","2010","tonnes","191","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2011","2011","tonnes","45","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2012","2012","tonnes","395","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2013","2013","tonnes","1199","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5910","Export Quantity","515","Apples","2014","2014","tonnes","1087","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2007","2007","1000 US$","917","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2008","2008","1000 US$","2176","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2009","2009","1000 US$","1256","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2010","2010","1000 US$","231","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2011","2011","1000 US$","48","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2012","2012","1000 US$","577","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2013","2013","1000 US$","1725","","Official data"
"TM","Detailed trade matrix","231","United States of America","124","Libya","5922","Export Value","515","Apples","2014","2014","1000 US$","1422","","Official data"
"TM","Detailed trade matrix","231","United States of America","126","Lithuania","5910","Export Quantity","515","Apples","2010","2010","tonnes","21","","Official data"
"TM","Detailed trade matrix","231","United States of America","126","Lithuania","5910","Export Quantity","515","Apples","2015","2015","tonnes","41","","Official data"
"TM","Detailed trade matrix","231","United States of America","126","Lithuania","5922","Export Value","515","Apples","2010","2010","1000 US$","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","126","Lithuania","5922","Export Value","515","Apples","2015","2015","1000 US$","54","","Official data"
"TM","Detailed trade matrix","231","United States of America","126","Lithuania","5910","Export Quantity","388","Tomatoes","2019","2019","tonnes","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","126","Lithuania","5922","Export Value","388","Tomatoes","2019","2019","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","256","Luxembourg","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2008","2008","tonnes","22","","Official data"
"TM","Detailed trade matrix","231","United States of America","256","Luxembourg","5922","Export Value","507","Grapefruit (inc. pomelos)","2008","2008","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","130","Malawi","5910","Export Quantity","515","Apples","1999","1999","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","130","Malawi","5910","Export Quantity","515","Apples","2013","2013","tonnes","43","","Official data"
